"ID","Sex","BirthYear","FinalYear","GroupSize","HelpersF","Siblings","TQ","TranslocatedF","MotherID","FatherID","DominantMaleID","AgeMother","AgeFather","DominantMaleAge","LRS1YEAR","Event","ReproLifespan"
3564,1,2005,2007,2,0,0,13163.285375,0,1685,1608,1608,2.72876712328767,4.45205479452055,4.45205479452055,0,1,0
3566,0,2005,2007,3,0,0,10872.3694225,0,1491,1356,1823,6.04383561643836,8.02739726027397,2.98630136986301,0,1,0
3567,0,2004,2014,2,0,0,21121.33524,0,1757,1523,1523,3.24931506849315,5.52054794520548,5.52054794520548,2,1,9
3570,1,2005,2007,2,0,0,9540.1494225,0,1779,1796,1196,3.13150684931507,3.05753424657534,9.07397260273973,0,1,0
3572,1,2005,2008,2,0,0,18899.8739635,0,1506,1720,1720,6.03287671232877,3.63287671232877,3.63287671232877,0,1,0
3573,1,2005,2006,2,0,1,9897.798612,0,2975,1611,1611,1.51506849315069,5.1013698630137,5.1013698630137,0,1,0
3574,0,2005,2016,2,0,0,10360.630732,0,3090,1381,1381,1.27945205479452,8.03835616438356,8.03835616438356,3,1,7
3575,1,2005,2006,3,1,0,16622.232925,0,1824,1795,1795,2,3.04109589041096,3.04109589041096,0,1,0
3576,1,2005,2010,2,0,0,13429.578975,0,1864,1848,1542,2.06849315068493,2.01369863013699,5.91506849315068,0,1,0
3578,1,2005,2008,2,0,0,13163.285375,0,1685,1608,1608,3.05205479452055,4.77534246575342,4.77534246575342,0,1,0
3580,0,2005,2008,3,1,0,11014.750101,0,1854,1029,1029,1.99452054794521,9.16164383561644,9.16164383561644,0,1,0
3581,0,2005,2006,2,0,0,7579.9525415,0,1200,1553,1553,9.09041095890411,5.87945205479452,5.87945205479452,0,1,0
3590,0,2005,2010,3,1,1,6393.8987005,0,2963,1796,1709,1.56438356164384,3.06301369863014,3.66575342465753,1,1,1
3594,0,2005,2016,2,0,0,30420.85641,0,1740,1187,1187,3.95342465753425,8.77534246575343,8.77534246575343,1,1,1
3595,0,2005,2018,3,1,1,13072.2960425,0,1893,1871,1524,3.7013698630137,2.35342465753425,6.00547945205479,NA,1,NA
3596,0,2005,2019,4,1,0,17750.865966,0,1401,1877,1788,7.96164383561644,1.91780821917808,2.77808219178082,NA,0,NA
3600,1,2005,2008,2,0,0,34144.021315,0,1760,1829,1829,3.92054794520548,2.04383561643836,2.04383561643836,0,1,0
3603,0,2005,2006,2,0,0,17519.5935785,0,1559,2960,1702,5.91506849315068,1.92876712328767,3.07945205479452,0,1,0
3604,0,2005,2012,2,0,0,12947.3814385,0,1725,1587,1610,3.66849315068493,6.07123287671233,4.81095890410959,1,1,4
3606,0,2005,2013,2,0,0,9418.674896,0,3003,1710,2991,1.34794520547945,3.24109589041096,1.71780821917808,4,1,6
3607,1,2005,2006,3,0,0,12160.55391,0,2984,2960,2960,2.25753424657534,1.91232876712329,1.91232876712329,0,1,0
3608,0,2005,2014,3,1,0,7433.910681,0,1705,1750,1750,3.07123287671233,3.09315068493151,3.09315068493151,4,1,8
3612,1,2005,2010,3,0,0,7135.5300115,0,3009,1742,1742,1.06575342465753,3.12328767123288,3.12328767123288,0,1,1
3614,1,2005,2006,3,0,0,18350.533505,0,1757,1831,1523,3.99452054794521,2.09041095890411,6.26575342465753,0,1,0
3615,1,2005,2009,5,1,0,8481.6239885,0,1857,1606,1606,2.06849315068493,5.2,5.2,2,1,1
3616,0,2005,2010,5,0,0,20273.208735,0,1763,1287,1287,3.42465753424658,7.98904109589041,7.98904109589041,0,1,1
3617,1,2005,2008,2,0,0,6819.0989305,0,1827,1783,1783,2.74246575342466,2.45479452054795,2.45479452054795,0,1,1
3618,1,2004,2010,2,0,0,29177.005422,0,1369,1744,1744,7.33424657534247,3.18904109589041,3.18904109589041,1,1,1
3619,1,2005,2006,3,0,0,8118.681932,0,1429,1886,1886,6.71232876712329,3.19178082191781,3.19178082191781,0,1,0
3641,0,2005,2009,3,1,0,6226.2173245,0,919,1616,510,11.3534246575342,4.86575342465753,12.2328767123288,0,1,1
3642,1,2005,2007,3,0,0,3752.646704,0,1891,510,1867,2.86027397260274,11.7424657534247,1.63013698630137,0,1,0
3643,1,2005,2017,3,0,0,14426.808805,0,1665,1623,1623,3.85479452054795,4.20821917808219,4.20821917808219,3,1,4
3644,1,2005,2010,3,1,0,7495.0913365,0,1580,1766,1040,5.32054794520548,2.62739726027397,10.213698630137,0,1,0
3645,0,2005,2013,2,0,0,9072.7490555,0,1576,1512,1512,5.49315068493151,6.16164383561644,6.16164383561644,0,1,0
3646,0,2005,2008,2,0,0,15729.3994275,0,1790,2964,1731,2.86849315068493,2.75616438356164,3.19452054794521,0,1,0
3648,0,2005,2006,2,0,0,15863.8148,0,1851,1199,1199,2.74520547945205,9.21643835616438,9.21643835616438,0,1,0
3650,0,2005,2008,2,0,0,12721.726945,0,1781,1512,1579,3.24931506849315,6.16438356164384,5.32602739726027,0,1,0
3651,1,2005,2007,3,0,0,6010.918078,0,1678,1412,1412,3.2,7.28219178082192,7.28219178082192,0,1,0
3688,0,2005,2008,3,0,0,13187.8920665,0,1791,1509,1509,3.22191780821918,6.53150684931507,6.53150684931507,0,1,0
3691,0,2005,2008,2,0,0,59560.04386,0,1043,1412,1682,10.0684931506849,7.13150684931507,3.66027397260274,0,1,0
3692,0,2005,2006,2,0,0,12419.47616,0,1672,1533,1533,4.03013698630137,5.93972602739726,5.93972602739726,0,1,0
3695,0,2005,2009,2,0,0,11752.553657,0,1437,1623,1722,6.91780821917808,4.23287671232877,4.11506849315068,1,1,1
3698,0,2004,2017,3,0,0,33574.357555,0,3003,1566,1702,0.654794520547945,5.17534246575342,2.34520547945205,5,1,11
3699,0,2005,2017,4,1,0,6354.749848,0,2968,1769,1769,2.01917808219178,2.63287671232877,2.63287671232877,2,1,6
3700,0,2005,2010,3,0,0,6010.918078,0,1678,1412,1412,2.72876712328767,6.81095890410959,6.81095890410959,0,1,0
3702,1,2005,2006,3,0,0,31876.50458,0,1716,1877,2976,3.23287671232877,2.05205479452055,2.00821917808219,0,1,0
4262,1,1998,1999,2,0,1,14748.25034,0,1043,1306,1306,3.37808219178082,1.04109589041096,1.04109589041096,0,1,0
4802,1,2005,2006,2,0,0,24547.86078,0,1155,1808,1808,9.44383561643836,2.35890410958904,2.35890410958904,0,1,0
4803,0,2005,2013,5,0,0,37433.55707,0,1042,453,1577,9.46027397260274,13.3616438356164,5.70684931506849,1,1,1
4804,0,2005,2006,4,0,1,13817.195134,0,3487,1543,1543,2.16712328767123,6.3013698630137,6.3013698630137,0,1,0
4805,1,2005,2009,4,0,1,13817.195134,0,3487,1543,1543,2.16712328767123,6.3013698630137,6.3013698630137,0,1,0
4829,1,2006,2010,3,0,0,10525.18056,0,912,1750,1750,11.9287671232877,3.73698630136986,3.73698630136986,2,1,1
4854,1,2006,2013,3,1,0,29498.92328,0,1740,1187,1187,4.64657534246575,9.46849315068493,9.46849315068493,0,1,3
4855,0,2006,2007,3,1,0,16159.92047,0,1605,497,497,5.49041095890411,12.827397260274,12.827397260274,0,1,0
4860,1,2006,2020,3,1,0,7373.786082,0,1821,1504,1504,3.73698630136986,6.90684931506849,6.90684931506849,NA,0,NA
4861,0,2006,2019,2,0,0,18077.11739,0,2989,1710,2964,2.35342465753425,4.15068493150685,3.54520547945205,NA,0,NA
4862,0,2005,2007,3,0,0,19657.838265,0,1717,1797,1797,4.24383561643836,2.97260273972603,2.97260273972603,0,1,0
4863,0,2006,2010,3,0,0,9880.374986,0,1429,1886,1886,7.26849315068493,3.74794520547945,3.74794520547945,2,1,1
4866,1,2005,2013,2,0,0,4537.84945035,0,3002,1581,1581,1.97808219178082,5.63287671232877,5.63287671232877,2,1,4
4867,0,2006,2007,2,0,0,15006.90334,0,1798,2974,2974,2.75068493150685,2.2,2.2,0,1,0
4868,0,2006,2010,3,0,0,27303.25167,0,1559,1711,1702,6.55342465753425,4.33150684931507,3.71780821917808,2,1,1
4870,0,2006,2008,3,1,0,9125.285667,0,1536,1199,1787,6.55890410958904,9.71232876712329,3.37808219178082,0,1,0
4871,0,2006,2010,3,0,0,11505.14928,0,1805,1774,1774,2.74520547945205,3.5013698630137,3.5013698630137,0,1,1
4872,1,2006,2017,2,0,0,35408.32811,0,3698,1489,1489,1.3972602739726,6.75616438356164,6.75616438356164,6,1,8
4873,1,2005,2008,2,0,0,15704.4733845,0,1510,1165,2966,6.47671232876712,9.43013698630137,1.78630136986301,1,1,1
4874,0,2006,2007,4,1,0,6838.375592,0,1763,2980,2980,3.83835616438356,2.15616438356164,2.15616438356164,0,1,0
4875,0,2006,2009,3,1,0,6061.062417,0,1857,1606,1606,2.94520547945205,6.07671232876712,6.07671232876712,0,1,0
4876,0,2006,2008,3,1,0,7863.225967,0,1415,1040,1743,7.72602739726027,10.827397260274,3.76712328767123,0,1,0
4877,0,2006,2008,3,1,0,4177.440463,0,1503,1606,507,7.58082191780822,6.08493150684932,13.0794520547945,0,1,0
4879,1,2006,2008,3,0,0,9418.674896,0,3003,1710,2991,2.30684931506849,4.2,2.67671232876712,0,1,0
4880,0,2006,2007,5,1,0,29234.19744,0,1042,453,1577,10.0767123287671,13.9780821917808,6.32328767123288,0,1,0
4881,1,2005,2009,3,0,0,8073.85013575,0,1707,1604,1710,3.99178082191781,5.11232876712329,3.57260273972603,0,1,0
4882,0,2006,2008,4,1,0,6838.375592,0,3086,1702,2980,1.78356164383562,4.00821917808219,2.47945205479452,0,1,0
4883,0,2006,2013,2,0,1,11959.14512,0,1697,1722,1796,4.55890410958904,4.94520547945205,4.02739726027397,1,1,2
4884,1,2006,2007,2,0,1,11959.14512,0,1697,1722,1796,4.55890410958904,4.94520547945205,4.02739726027397,0,1,0
4885,0,2006,2019,3,0,0,13123.56165,0,1772,1729,1729,3.36438356164384,4.92876712328767,4.92876712328767,NA,0,NA
4886,1,2006,2007,4,1,0,3822.914573,0,2963,1709,3089,2.30958904109589,4.41095890410959,1.53424657534247,0,1,0
4888,1,2006,2011,2,0,0,19852.01267,0,1895,1754,1754,2.93972602739726,4.90684931506849,4.90684931506849,3,1,3
4889,1,2006,2007,3,1,0,29498.92328,0,1740,1187,1187,4.91780821917808,9.73972602739726,9.73972602739726,0,1,0
4890,1,2006,2015,2,0,0,5186.217755,0,1510,2966,2966,7.15616438356164,2.46575342465753,2.46575342465753,4,1,4
4892,1,2006,2013,3,0,0,11505.14928,0,3505,1774,1774,1.37534246575342,3.79452054794521,3.79452054794521,1,1,1
4893,0,2006,2007,2,0,0,14855.36701,0,845,1276,1276,12.186301369863,9.56986301369863,9.56986301369863,0,1,0
4894,1,2006,2008,4,0,0,10112.91676,0,1244,2990,1742,9.29315068493151,2.41643835616438,4.05205479452055,0,1,0
4895,1,2006,2007,4,1,1,10129.56048,0,1419,1795,1795,7.36986301369863,4.05205479452055,4.05205479452055,0,1,0
4896,0,2006,2015,3,0,0,9609.574875,0,1779,1796,1196,4.12602739726027,4.05205479452055,10.0684931506849,8,1,8
4897,1,2006,2010,4,1,1,10129.56048,0,1824,1729,1795,3.01095890410959,4.95068493150685,4.05205479452055,1,1,1
4898,0,2006,2008,3,0,0,11457.85101,0,869,453,453,11.1315068493151,14.0301369863014,14.0301369863014,0,1,0
4899,0,2006,2007,2,0,0,15737.1643,0,1782,453,1881,4.11506849315068,14.027397260274,2.98904109589041,0,1,0
4901,0,2006,2007,2,0,0,6817.822296,0,1024,1616,1616,11.0082191780822,5.61369863013699,5.61369863013699,0,1,0
4902,1,2006,2011,4,1,1,8895.798667,1,1506,1767,2962,7.05753424657534,4.19452054794521,2.41369863013699,NA,0,NA
4903,1,2006,2007,4,1,1,8895.798667,0,1506,1499,2962,7.05753424657534,7.03835616438356,2.41369863013699,0,1,0
4904,0,2006,2015,3,0,0,12543.96384,0,1854,1029,1029,3.0027397260274,10.1698630136986,10.1698630136986,2,1,3
4905,0,2006,2007,3,1,0,7373.786082,0,1821,1504,1504,4.02191780821918,7.19178082191781,7.19178082191781,0,1,0
4907,0,2006,2008,2,0,0,8597.250175,0,3507,1587,1587,2.06575342465753,7.04657534246575,7.04657534246575,0,1,0
4908,0,2006,2007,3,0,0,20570.90291,0,1170,1524,1524,9.32054794520548,6.98630136986301,6.98630136986301,0,1,0
4910,0,2006,2009,3,0,1,13663.31448,0,3517,1593,1593,1.07397260273973,6.22465753424658,6.22465753424658,0,1,0
4912,0,2006,2008,4,1,1,3822.914573,0,2963,1196,3089,2.6,10.1150684931507,1.82465753424658,0,1,0
4915,1,2006,2007,4,1,1,3822.914573,0,2963,1196,3089,2.6,10.1150684931507,1.82465753424658,0,1,0
4917,0,2006,2017,2,0,0,4153.44933,0,1826,1499,1499,3.06575342465753,7.06027397260274,7.06027397260274,1,1,5
4919,0,2006,2012,3,0,0,65728.82151,0,1043,1682,1682,11.1397260273973,4.73150684931507,4.73150684931507,0,1,0
4933,1,2006,2015,3,1,1,12073.69802,0,3453,1699,1744,1.8986301369863,4.64931506849315,4.98904109589041,3,1,3
4934,1,2006,2012,3,1,1,12073.69802,0,3453,1699,1744,1.8986301369863,4.64931506849315,4.98904109589041,1,1,1
4935,0,2006,2010,3,0,0,12401.39415,0,1672,1797,1533,5.0958904109589,3.75342465753425,7.00547945205479,1,1,2
4936,0,2006,2011,3,0,1,7402.225413,0,1827,1783,1783,3.73150684931507,3.44383561643836,3.44383561643836,1,1,2
4937,1,2006,2008,3,0,1,7402.225413,0,1827,1744,1783,3.73150684931507,5.01095890410959,3.44383561643836,0,1,0
4938,0,2006,2009,3,0,0,18802.28933,0,1791,1509,1509,4.23013698630137,7.53972602739726,7.53972602739726,0,1,0
4939,1,2006,2010,4,0,0,11419.36465,0,1532,911,911,6.72602739726027,11.9780821917808,11.9780821917808,1,1,1
4940,1,2006,2008,3,1,0,6061.062417,0,1501,3489,1606,7.77534246575342,1.57260273972603,6.27123287671233,0,1,0
4941,0,2006,2014,3,1,0,7863.225967,0,1415,1040,1743,8.14520547945206,11.2465753424658,4.18630136986301,1,1,1
4942,0,2006,2009,2,0,0,10658.97277,0,1753,1775,1775,4.63835616438356,4.20821917808219,4.20821917808219,0,1,0
4943,1,2006,2007,3,0,0,8027.556287,0,3490,3087,3087,1.57534246575342,2.12054794520548,2.12054794520548,0,1,0
4944,1,2006,2009,2,0,0,5882.049338,0,1872,1777,1777,3.15616438356164,3.53972602739726,3.53972602739726,0,1,0
4945,1,2006,2007,4,1,0,11265.55527,0,1803,1802,1802,4.17260273972603,4.17534246575342,4.17534246575342,0,1,0
4948,1,2006,2014,4,1,1,16667.73233,0,1437,1797,1722,7.93424657534247,3.87123287671233,5.13150684931507,0,1,0
4949,0,2006,2008,4,1,0,9954.233135,0,1491,1356,1823,6.8,8.78356164383562,3.74246575342466,0,1,0
4950,0,2006,2008,4,1,0,9954.233135,0,1491,1604,1823,7.21369863013699,5.94246575342466,4.15616438356164,0,1,0
4951,1,2006,2007,2,0,0,19045.62124,0,3567,1604,1604,1.81095890410959,5.94246575342466,5.94246575342466,0,1,0
4952,0,2006,2008,4,1,1,16667.73233,0,1437,1722,1722,7.93698630136986,5.13424657534247,5.13424657534247,0,1,0
4953,1,2006,2010,2,0,0,16513.42133,0,1789,1610,1869,3.90684931506849,5.93150684931507,3.19178082191781,0,1,1
4954,1,2006,2016,3,0,0,12401.39415,0,1672,1533,1533,4.80821917808219,6.71780821917808,6.71780821917808,0,1,0
4955,1,2006,2007,2,0,0,9370.257617,0,1598,3000,3000,6.50684931506849,2.54794520547945,2.54794520547945,0,1,0
4956,0,2006,2011,3,0,0,15598.95477,0,1685,1608,1608,3.8027397260274,5.52602739726027,5.52602739726027,0,1,0
4957,1,2006,2015,2,0,0,15608.1005,0,2982,1610,3460,3.05753424657534,5.93424657534247,1.4958904109589,4,1,5
4958,0,2006,2020,2,0,0,6134.01354,0,1172,1171,1171,10.3534246575342,10.3534246575342,10.3534246575342,NA,0,NA
4959,1,2006,2008,3,0,0,20570.90291,0,1893,1788,1524,4.41643835616438,3.51232876712329,6.72054794520548,0,1,0
4960,0,2006,2010,5,1,1,3994.082587,0,2968,1769,1769,3.04657534246575,3.66027397260274,3.66027397260274,1,1,1
4961,0,2006,2010,3,0,0,10805.49744,0,1361,1698,1698,8.16712328767123,5.1013698630137,5.1013698630137,1,1,1
4962,1,2006,2007,2,0,0,12928.62959,0,1760,1829,1829,5.04931506849315,3.17260273972603,3.17260273972603,0,1,0
4963,1,2006,2007,5,1,1,3994.082587,0,2968,1769,1769,3.04931506849315,3.66301369863014,3.66301369863014,0,1,0
4964,0,2006,2010,2,0,0,10956.79486,0,2959,1831,1831,3.40821917808219,3.17260273972603,3.17260273972603,3,1,2
4965,0,2006,2019,3,0,0,17053.82448,0,3094,1739,1739,2.12328767123288,4.23835616438356,4.23835616438356,NA,0,NA
4966,1,2006,2007,3,0,0,27303.25167,0,1559,1702,1702,7.06301369863014,4.22739726027397,4.22739726027397,0,1,0
4967,1,2006,2010,3,0,0,17651.173478,0,1501,3489,3489,7.8986301369863,1.6958904109589,1.6958904109589,1,1,2
4968,0,2006,2007,3,0,0,14390.229335,0,1503,1611,507,7.89041095890411,6.37808219178082,13.3890410958904,0,1,0
4969,0,2006,2009,2,0,0,23741.618885,0,3500,2988,2988,1.68493150684932,2.72054794520548,2.72054794520548,0,1,0
4970,0,2006,2010,2,0,0,7391.1579595,0,3487,1543,1543,3.50958904109589,7.64383561643836,7.64383561643836,0,1,0
4971,0,2006,2013,2,0,0,40424.476165,0,1669,1897,1897,5.34246575342466,3.19178082191781,3.19178082191781,1,1,1
4972,1,2006,2014,2,0,0,36544.85413,0,1155,1808,1808,10.3095890410959,3.22465753424658,3.22465753424658,1,1,1
4973,0,2006,2015,5,0,1,32545.22355,0,2968,1553,1769,3.15342465753425,7.15616438356164,3.76712328767123,4,1,3
4974,0,2006,2007,5,0,1,32545.22355,0,2968,1769,1769,3.15342465753425,3.76712328767123,3.76712328767123,0,1,0
4999,0,2007,2015,2,0,0,21121.33524,0,1757,1523,1523,5.40547945205479,7.67671232876712,7.67671232876712,1,1,1
5000,1,2006,2015,3,0,0,8903.717018,0,3002,1581,1581,2.89041095890411,6.54520547945206,6.54520547945206,3,1,6
5008,1,2007,2009,3,0,0,7787.0049665,0,1803,1566,1802,4.61643835616438,7.46849315068493,4.61917808219178,0,1,0
5009,0,2006,2019,3,0,0,17511.00586,0,1778,1485,1607,3.97534246575342,8.25205479452055,5.33698630136986,NA,0,NA
5071,1,2007,2010,4,0,0,7260.478375,0,1532,1804,911,7.74520547945205,3.7972602739726,12.9972602739726,0,1,0
5072,1,2007,2015,3,1,1,8033.498043,0,2985,1752,1752,3.45205479452055,4.67397260273973,4.67397260273973,6,1,4
5073,0,2006,2008,2,0,0,19374.1648255,0,3446,4873,1848,1.62191780821918,0.950684931506849,3.26575342465753,0,1,0
5074,0,2007,2008,3,1,1,8033.498043,0,1765,3464,1752,4.86575342465753,2.4958904109589,4.67671232876712,0,1,0
5075,0,2006,2019,2,0,0,51936.426845,0,1305,453,1595,9.02465753424658,14.2931506849315,6.61369863013699,NA,0,NA
5076,1,2007,2010,4,0,0,8645.276595,0,1800,1769,1769,4.71232876712329,4.16986301369863,4.16986301369863,0,1,0
5077,1,2007,2019,5,1,0,6704.661563,0,3505,1742,1774,2.07397260273973,4.74794520547945,4.49315068493151,NA,0,NA
5078,1,2006,2008,2,0,0,6369.351755,0,1614,1767,1767,5.54520547945206,4.45479452054794,4.45479452054794,0,1,0
5079,0,2006,2009,3,0,0,12068.79803,0,1716,1579,2976,4.01917808219178,6.14520547945205,2.79452054794521,1,1,1
5080,0,2007,2010,6,1,0,2904.123379,0,2963,1796,3089,3.25479452054795,4.75342465753425,2.47945205479452,0,1,0
5099,1,2006,2009,2,0,0,27749.00289,0,1753,1775,3612,4.87671232876712,4.44657534246575,1.24109589041096,0,1,0
5116,1,2006,2011,2,0,0,18477.192335,1,563,1587,1890,12.4164383561644,7.35890410958904,3.35890410958904,NA,0,NA
5117,0,2007,2009,3,1,0,6235.402416,0,3002,1581,1581,3.6986301369863,7.35342465753425,7.35342465753425,0,1,0
5118,1,2006,2015,2,0,0,19657.838265,0,1717,1797,3570,5.32602739726027,4.05479452054795,1.33972602739726,3,1,5
5119,0,2007,2011,2,0,0,6740.32112,0,1580,1512,3643,7.19452054794521,8.03561643835616,1.87671232876712,1,1,1
5120,0,2007,2008,3,1,0,3421.234426,0,3569,3456,4873,1.9972602739726,3.15890410958904,1.66849315068493,0,1,0
5121,1,2007,2010,3,0,0,8365.809832,0,3698,1489,1489,2.69315068493151,8.05205479452055,8.05205479452055,1,1,1
5122,0,2007,2008,3,1,0,41327.59492,0,1043,1412,1682,12.0904109589041,9.15342465753425,5.68219178082192,0,1,0
5123,0,2007,2012,2,0,0,17944.61115,0,1042,1577,1577,10.9780821917808,7.22465753424658,7.22465753424658,2,1,4
5125,0,2007,2014,3,1,1,8033.498043,0,2985,1752,1752,3.78630136986301,5.00821917808219,5.00821917808219,1,1,1
5127,0,2007,2008,3,0,0,4973.081234,0,1826,1499,1499,4.03013698630137,8.02465753424658,8.02465753424658,0,1,0
5128,0,2007,2018,2,0,1,8769.198963,0,1789,1801,1869,4.76438356164384,4.7013698630137,4.04931506849315,NA,1,NA
5132,0,2007,2016,2,0,0,23342.186035,0,3698,3457,1489,2.07945205479452,1.72328767123288,7.43835616438356,4,1,5
5134,0,2007,2008,2,0,0,7780.267315,0,3085,1729,1729,2.84109589041096,5.98356164383562,5.98356164383562,0,1,0
5137,0,2007,2008,4,0,0,17358.30983,0,1776,2991,1710,4.81643835616438,3.73972602739726,5.26301369863014,0,1,0
5139,0,2007,2008,3,0,0,9977.670121,0,3446,1787,1848,2.39178082191781,4.79452054794521,4.03561643835616,0,1,0
5140,0,2007,2009,4,1,0,11438.16193,0,1854,1029,1029,4.02191780821918,11.1890410958904,11.1890410958904,0,1,0
5141,0,2007,2009,3,0,0,12325.47537,0,3487,1543,1543,4.27123287671233,8.4054794520548,8.4054794520548,0,1,0
5144,1,2007,2011,2,0,0,9248.425867,1,3608,1553,1553,1.98904109589041,7.90684931506849,7.90684931506849,NA,0,NA
5145,0,2007,2010,3,0,0,12576.05437,0,1716,1774,2976,5.12054794520548,4.84383561643836,3.8958904109589,0,1,0
5146,1,2007,2008,2,0,0,4454.387049,0,3567,1604,1604,2.69315068493151,6.82465753424658,6.82465753424658,0,1,0
5147,0,2007,2010,2,0,0,8412.241581,0,3497,1611,1611,2.44657534246575,7.14246575342466,7.14246575342466,0,1,1
5149,1,2007,2008,2,0,0,7594.929589,0,1757,3617,1523,5.94794520547945,1.95342465753425,8.21917808219178,0,1,0
5155,0,2007,2010,4,1,0,12653.08418,0,1361,1698,1698,9.05479452054795,5.98904109589041,5.98904109589041,0,1,0
5159,1,2007,2009,5,1,0,7205.172982,0,1763,1702,2980,5.34520547945205,5.19178082191781,3.66301369863014,0,1,1
5160,0,2007,2012,4,1,0,5555.595737,0,1790,1731,1731,4.90684931506849,5.23287671232877,5.23287671232877,0,1,1
5161,1,2007,2009,3,0,0,5114.209139,0,1872,1777,1777,4.16986301369863,4.55342465753425,4.55342465753425,0,1,0
5163,0,2007,2013,2,0,0,6066.448911,0,1536,1787,1787,7.7013698630137,4.52054794520548,4.52054794520548,4,1,4
5164,0,2007,2012,4,0,0,9132.107949,0,1401,1877,1788,10.1178082191781,4.07397260273973,4.93424657534247,3,1,1
5165,1,2007,2009,3,1,0,42780.52978,0,1589,1762,1762,7.54246575342466,5.03835616438356,5.03835616438356,0,1,0
5166,0,2007,2008,3,0,0,5799.459908,0,930,3519,3519,12.972602739726,1.8,1.8,0,1,0
5167,1,2007,2011,3,0,0,6214.238272,1,1605,497,497,6.96438356164384,14.3013698630137,14.3013698630137,NA,0,NA
5168,0,2007,2010,3,0,0,4141.689389,0,3500,2988,2988,2.59452054794521,3.63013698630137,3.63013698630137,2,1,1
5169,1,2007,2010,3,0,0,20740.24034,0,3094,1739,1739,3.13972602739726,5.25479452054795,5.25479452054795,0,1,1
5170,1,2007,2013,2,0,0,8838.058145,0,2981,1868,3464,4.00821917808219,4.21917808219178,3.01369863013699,1,1,1
5171,0,2007,2008,3,0,0,5315.69194,0,1678,1412,1412,5.27123287671233,9.35342465753425,9.35342465753425,0,1,0
5172,1,2007,2010,2,0,0,13437.59009,0,3022,3696,3696,3.42739726027397,2.48219178082192,2.48219178082192,0,1,0
5173,0,2007,2017,3,0,0,7884.137332,0,845,3696,4866,12.9671232876712,2.49041095890411,1.52876712328767,2,1,5
5194,0,2007,2010,3,0,0,17717.955663,0,1419,1795,1795,8.63013698630137,5.31232876712329,5.31232876712329,0,1,0
5195,0,2008,2015,2,0,0,12886.6110045,0,1740,1750,1187,6.51506849315069,5.63287671232877,11.3369863013699,0,1,4
5197,1,2008,2010,3,0,0,2643.42506,0,3085,1729,1729,3.56438356164384,6.70684931506849,6.70684931506849,1,1,1
5199,1,2008,2010,4,0,0,20273.208735,0,1763,1702,2980,5.78082191780822,5.62739726027397,4.0986301369863,0,1,0
5204,1,2008,2010,3,0,1,1942.592225,0,3569,3456,3456,2.77260273972603,3.93424657534247,3.93424657534247,1,1,1
5212,0,2008,2017,2,0,0,7104.454602,0,1895,1754,1754,4.71506849315069,6.68219178082192,6.68219178082192,5,1,4
5213,0,2007,2010,2,0,0,18368.90466,0,1491,1604,1823,8.33150684931507,7.06027397260274,5.27397260273973,0,1,0
5215,1,2007,2009,3,0,0,33954.733085,0,1865,1802,NA,4.2027397260274,5.3013698630137,NA,0,1,0
5216,0,2007,2013,2,0,0,20312.621535,0,3595,3457,3457,2.24109589041096,2.61917808219178,2.61917808219178,0,1,0
5217,0,2008,2015,3,0,0,15909.01712,0,3596,1579,1877,2.75342465753425,7.97808219178082,4.67123287671233,4,1,5
5220,1,2008,2011,3,0,0,26679.68453,0,3517,1579,1593,2.64383561643836,7.81643835616438,7.79452054794521,0,1,1
5224,0,2008,2013,2,0,0,26454.47061,0,4878,1742,1742,2.03835616438356,5.83561643835616,5.83561643835616,1,1,1
5226,1,2008,2015,2,0,0,12711.9407,0,3574,4866,4866,2.8986301369863,2.63287671232877,2.63287671232877,0,1,0
5235,1,2008,2017,3,1,0,3385.604369,0,1669,1742,1897,6.85753424657534,5.84657534246575,4.70684931506849,2,1,2
5236,1,2008,2009,5,1,0,3599.945181,0,2985,1752,1752,4.56986301369863,5.79178082191781,5.79178082191781,0,1,0
5237,1,2008,2012,2,0,0,9851.348549,0,4896,2990,2990,1.7972602739726,4.21369863013699,4.21369863013699,1,1,1
5240,1,2008,2011,3,0,0,24547.86078,1,3699,1808,1808,2.48767123287671,4.66027397260274,4.66027397260274,NA,0,NA
5242,0,2008,2012,2,0,0,20275.52898,0,3698,1877,1489,3.60821917808219,4.81095890410959,8.96712328767123,1,1,2
5247,0,2008,2009,3,0,0,6402.516632,0,3608,1553,1553,2.76712328767123,8.68493150684932,8.68493150684932,0,1,0
5248,1,2007,2008,3,0,0,79788.25566,0,5162,1579,1579,0.898630136986301,7.51780821917808,7.51780821917808,0,1,0
5249,1,2007,2015,3,0,0,44932.72374,0,1782,1881,1881,5.42739726027397,4.3013698630137,4.3013698630137,6,1,3
5254,1,2008,2013,3,0,0,2253.544623,0,1678,1412,1412,5.89041095890411,9.97260273972603,9.97260273972603,1,1,1
5256,0,2007,2009,3,0,0,45867.836,0,1195,1871,1871,11.0547945205479,4.63835616438356,4.63835616438356,0,1,0
5260,1,2008,2009,4,0,0,36968.23071,0,3491,1523,3617,2.90684931506849,8.83013698630137,2.56438356164384,0,1,0
5261,1,2008,2009,4,1,0,7278.929107,0,3641,3515,3617,2.6986301369863,3.19452054794521,2.72876712328767,0,1,0
